,order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
29,ORD406814,ID0452381262,2019-03-01,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('pearTV', 2), ('Candle Inferno', 1)]",21730,69.68,-37.8253426,144.9513179,10,19626.68,Autumn,False,1.459,"good phone... obviously, this isn't a newer pixel but it's a good phone.",True
30,ORD069995,ID0576879097,2019-07-25,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Universe Note', 1)]",12210,77.24,-37.8201805,144.980577,0,12287.24,Winter,True,0.9855,five stars nice.,True
31,ORD383725,ID2020813862,2019-03-01,Thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('iStream', 1)]",15820,64.81,-37.8115241,144.9592206,15,402307.25,Autumn,False,1.0763,"omg this is an amazing phone, this can be compared to phones that cost $1,000.",True
32,ORD026682,ID0076459536,2019-04-26,Bakers,"[('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2)]",7830,70.74,-37.791144,144.9368632,0,7900.74,Autumn,True,2.5592,defectuoso defectuoso,False
33,ORD349525,ID1833115014,2019-12-17,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Thunder line', 2), ('Toshika 750', 1)]",17805,74.79,-37.8076815,144.9544519,5,16989.54,Summer,False,0.8546,perfect for me. i really love this phone. bought it used. no damage and it works as though it is new.,True
34,ORD215329,ID0580186550,2019-04-14,Thompson,"[('pearTV', 1), ('iStream', 2), ('Universe Note', 2), ('Alcon 10', 1)]",22460,70.09,-37.7998828,144.9272705,15,19161.09,winter,False,2.2493,"looks good! was a gift for daughter. she's happy with, said she likes the look and feel.",True
35,ORD387808,ID0387153095,2019-12-29,nickolson,"[('Universe Note', 1), ('iStream', 2)]",3750,92.94,-37.8069542,144.9542763,15,3280.44,Summer,True,0.8984,got this for my grandmother and she absolutely loves it.,True
36,ORD154758,ID0207093524,2019-08-27,Bakers,"[('pearTV', 1), ('iStream', 2), ('Universe Note', 2)]",13510,53.95,-37.8032831,145.007438,25,10186.45,Winter,False,1.308,"this worked well for about 6 months but then stopped connecting to the internet (wifi) and none of the trouble shooting efforts worked.  digico customer service couldn't help further and told me warranty was only 3 months, which was very disappointing, so they weren't willing to replace.",False
37,ORD157353,ID6167266626,2019-06-26,Nickolson,"[('pearTV', 2), ('iStream', 1)]",12770,52.12,-37.8095947,144.9636776,0,12822.12,Winter,False,1.1272,one star phone sucks!!! don't ever buy that piece of junk!!!,True
38,ORD430536,ID0598399382,2019-04-02,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('iStream', 1), ('Universe Note', 2)]",13595,64.53,-37.8140167,144.9654387,15,11620.28,Autumn,False,0.6249,excellent phone i really bought it as a gift is a phone that a friend in another country that uses the 3g network sent me thanks because the phone is formidable thanks for your work,True
39,ORD453282,ID0781091686,2019-10-17,Bakers,"[('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",15275,91.46,-37.8119347,145.0134889,15,13075.21,Spring,True,1.62,no me an entregado todavía muy mal x que hasta el día de hoy no me lo entregan,False
40,ORD466433,ID3218293544,2019-03-08,Thompson,"[('pearTV', 1), ('Olivia x460', 1)]",7535,66.54,-37.8040253,144.9528506,25,5717.79,Autumn,False,1.1956,"great phone! ordered for my 77 year old mom. she loves it, says it's the best one she's ever had. coming from her, that's a big compliment.",True
41,ORD481832,ID0589473307,2019-02-02,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2), ('pearTV', 1)]",14070,73.33,-37.8200673,144.9586124,15,620502.3,Summer,False,0.9757,"very pleased with the thunder 2nd generation. it is so nice to have iassist available for music, weather, news, and probably a lot more we haven’t discovered.",True
42,ORD344472,ID5002592919,2019-12-21,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",9865,52.2,-37.8122134,144.9519126,15,8437.45,Summer,False,0.429,does not respond to actions performed. this phone has no response to your actions most of the time. you constantly have to redo every touch you make. returning...,False
43,ORD473815,ID0588198721,03-13-2019,Nickolson,"[('Thunder line', 1), ('pearTV', 1)]",8490,66.07,-37.8121368,144.9739924,5,8131.57,Autumn,False,0.8182,"awesome phone! great phone! the screen is a nice size, the color was perfect- i absolutely love it! the shipping service was also wonderful- it came right on time! thanks digico!",True
44,ORD098336,ID0703556755,2019-03-28,Thompson,"[('pearTV', 1), ('Thunder line', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",13755,67.01,-37.8068782,144.9560174,0,13822.01,Autumn,False,1.0176,great and informative service. the guy who helped us was very friendly.,True
45,ORD164452,ID4804855254,2019-12-19,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 1)]",8200,66.01,-37.7990648,144.9454199,10,7446.01,Summer,False,1.5218,two stars hi my product do not turn on it broken.,False
46,ORD029585,ID0248746951,2019-02-14,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('pearTV', 2)]",14000,98.3,-37.8217934,144.9907543,25,10598.3,Summer,True,1.371,fair trade as expected,True
47,ORD212818,ID0253027653,2019-09-28,Thompson,"[('pearTV', 1), ('Lucent 330S', 2)]",8770,66.33,-37.8240667,145.0163708,0,8836.33,Spring,False,1.3039,"one star not a new phone, malfunctioning right out of the box, flickering white screen over everything.",False
48,ORD468449,ID0634783945,2019-12-21,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",29580,94.73,-37.8125043,144.9374633,5,28195.73,Summer,True,0.845,great lucent g quality phone for the price point,True
49,ORD235371,ID0589704716,2019-06-03,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,78.81,-37.8210844,144.9550887,5,19420.81,Winter,True,1.1722,this is the best phone i have ever bought you want a camera that makes phone calls.....then you got it.....top of the line phone too,True
50,ORD403400,ID0814816061,2019-05-27,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,77.82,-37.8153678,144.975339,0,7977.82,Autumn,True,0.623,perfect! looked brand new!! worked perfect once sim card installed!,True
51,ORD212584,ID0277362770,2019-01-18,nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Universe Note', 2)]",11650,96.56,-37.8113389,145.0085819,15,9999.06,Summer,True,1.1835,five stars sweet,True
52,ORD439821,ID6167489399,2019-01-28,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iStream', 2)]",2390,76.36,-37.8096114,144.9595749,5,2346.86,Summer,False,1.1514,honest mistake purchased two unlocked phones but only one came unlock. contact seller and received code to unlock phone. after numerous attempts i was able to unlock phone. i am now please with my purchase. i was going to return phone but decided to keep phone.,True
53,ORD288212,ID6167440982,2019-08-03,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('pearTV', 1)]",16180,50.05,-37.0266563,144.9630777,5,15421.05,Winter,False,0.7368,my phone has over heated and no longer works. ... my phone has over heated and no longer works..it worked for a year but now it doesn't work idk what to do..,False
54,ORD308765,ID0107172471,2019-01-04,Nickolson,"[('iStream', 1), ('Thunder line', 1)]",2330,89.45,-37.8214213,144.9639248,5,2302.95,Summer,True,0.5863,five stars it is everything and more. seller threw in a screen protector. thanks,True
55,ORD442452,ID0582560124,2019-08-26,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2), ('pearTV', 2), ('Thunder line', 2)]",43520,62.93,-37.8221851,144.9786566,5,41406.93,Winter,True,0.8949,"was not described accurately phone was labeled as ""verizon"" and ""unlocked"" but is neither. this cellphone is only serviceable with at&t which i don't have making the phone worthless to me.",False
56,ORD370065,ID2473002367,2019-03-02,Bakers,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,65.72,-37.8041871,145.0022771,0,4470.72,Autumn,False,0.8956,one of the most better cells in the market all the phone cell are beautiful and well designed,False
57,ORD386513,ID0746912612,2019-09-07,Nickolson,"[('Lucent 330S', 2), ('pearTV', 1), ('Toshika 750', 2)]",17410,66.7,-37.8248801,144.9847117,5,22306.28,Spring,False,1.5055,"la pantalla dejo de funcionar sorry, this video is unsupported on this browser.  luego de 24 horas la pantalla dejo de funcionar y solo parpadea como muestra el video",False
58,ORD405547,ID3213448169,2019-05-05,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,65.27,-37.8080577,144.9609388,25,3579.02,Autumn,False,1.3236,"five stars great phone, works very well. i am in love.",True
59,ORD476072,ID0250774457,2019-09-26,Bakers,"[('iassist line', 2), ('toshika 750', 2), ('olivia x460', 1), ('universe note', 1)]",17765,67.96,-37.8147977,145.0118159,15,15168.21,Spring,False,1.5533,sad :( i emailed the seller and asked him if there was anything wrong with the phone and they assured me they check all their devices and nothing was wrong with the phone. when it arrived the home button was not working. i will have to get the entire screen changed to fix this which will cost well over $100. disappointed.,False
60,ORD261924,ID0373641803,2019-05-30,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,52.6,-37.8108227,145.0166183,10,7036.6,Autumn,False,1.3344,"one star i would not buy any of asus phone, they are very fragile even with heavy cover.",False
61,ORD028755,ID0283255338,2019-06-13,Bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Thunder line', 1), ('Alcon 10', 2)]",37150,65.32,-37.8039824,145.0075865,0,37215.32,Winter,True,1.2762,i order google pixel 2xl and it's come google pixel 2 and i don't like it bad phone i order google pixel 2xl and it's come google pixel 2 and i don't like it it's not google pixel 2 xl,False
62,ORD363569,ID1283637393,2019-09-03,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",23875,66.95,-37.8020319,144.9570706,25,17973.2,Spring,False,1.4754,"do not buy! bought this phone and was so disappointed, phone clearly said 64gb on the phone and the packaging, but when i installed2 app no space. only to see it's only 8 gb. to late to return it will because of where i am now.",False
63,ORD239056,ID0598401527,2019-04-25,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('iAssist Line', 2)]",19710,63.3,-37.8146744,144.963545,25,14845.8,Autumn,True,0.6851,one star defected.,False
64,ORD103199,ID0711334400,2019-01-02,Thompson,"[('iStream', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",5890,78.13,-37.8068633,144.9589424,10,5379.13,winter,False,1.2283,"great value bought this as an inexpensive replacement for a stolen phone. arrived in great condition, exactly as described. so far it has been a great phone for my mother and had no issues with the quality or service.",True
65,ORD288725,ID0457365601,2019-10-25,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",19400,72.47,-37.8207167,144.9707771,15,16562.47,Spring,False,0.2596,quick and easy to set up,True
66,ORD005232,ID0247417091,2019-11-04,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Universe Note', 1)]",5905,95.22,-37.8179057,144.9706398,15,5114.47,Spring,True,0.1227,"excellent battery life quick sale and shipping. using it as a 32 gb mp3 player w/fm radio when i travel. excellent battery life, too. not too shabby for $5 @!! i'm happy. btw, it came with triple minutes, if i ever use it as a cellphone :)",True
67,ORD158007,ID3106293373,2019-02-22,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 1)]",61619,79.39,-37.8066068,144.9324524,15,18316.14,Summer,False,1.452,mom loves it i bought this for my mom and she loves it. she saw that i got the note edge and she loved it so i got her this one. the note edge would have been too big for her little hands. i almost bought this phone for myself but i love a bigger phone.,True
68,ORD345282,ID6167417944,2019-10-16,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 1), ('iStream', 1)]",10020,100.79,-37.8144836,144.9619659,5,9619.79,Spring,True,0.8089,five stars love it,True
69,ORD355878,ID4297530201,2019-09-17,Bakers,"[('IASSIST LINE', 1), ('ALCON 10', 2), ('OLIVIA X460', 1), ('ISTREAM', 1)]",21500,92.62,-37.8023255,144.9777778,15,18367.62,Spring,True,1.7566,phone i thought it was new. battery didn't work and the phone looked bad.,False
70,ORD122655,ID1725216621,2019-06-28,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",655164,81.7,-37.8040911,144.9619114,10,16803.7,Winter,True,1.6176,five stars excellent phone! i do not understand why people are buying alcon or olivia for $$$$$!!!,True
71,ORD371930,ID6231506306,2019-06-29,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,76.53,-37.8248015,144.9690242,0,26616.53,Winter,True,0.6924,ok ok,True
72,ORD230298,ID0304186956,2019-11-03,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Thunder line', 2)]",10260,81.6,-37.8260331,144.9835017,15,8802.6,Spring,False,1.48,nice budget phone this is awsome phone with this price. face unlock is really fast. yet to check camera quality.,True
73,ORD242226,ID1152560936,2019-03-03,Thompson,"[('Alcon 10', 2), ('pearTV', 1)]",24210,83.23,-37.798879,144.9516355,0,24293.23,Autumn,True,1.5872,very easy to use tablet. lots of apps and game available.,True
74,ORD228044,ID0746912592,2019-01-31,Nickolson,"[('iStream', 1), ('Thunder line', 2)]",4510,79.92,-37.024913,144.9842075,15,3913.42,Summer,False,1.4323,phone was great e5 worked great.,True
75,ORD070810,ID0317369540,2019-02-22,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('pearTV', 2)]",14275,77.18,-37.8062244,144.9554662,15,12210.93,Summer,False,1.0299,is really good and i like it i got tired from braying ... this phone. is really good and i like it i got tired from braying i phones. lg. ets. i got to of this phone,True
76,ORD063307,ID4418536063,2019-09-14,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 1)]",2605,85.06,-37.8021972,144.9630762,0,2690.06,Spring,False,1.8281,five stars this is the best unlocked cellphone i have ever bought. love it,True
77,ORD016841,ID0598348995,2019-11-27,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 2), ('Alcon 10', 1)]",29470,59.68,-37.8125018,144.9632414,5,28056.18,Spring,False,0.8763,"paid for new device, received refurbished one. did not receive a new device! not happy about being deceived!!! buyer beware!",False
78,ORD347594,ID0332796790,04-01-2019,Bakers,"[('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 1), ('Alcon 10', 2)]",35205,73.58,-37.8085633,145.0001673,10,31758.08,Summer,True,0.4624,not as advertised was not actually unlocked and still registered to someone else. i had to return this and purchase a different phone,False
79,ORD457758,ID0401416145,2019-04-29,Thompson,"[('Universe Note', 1), ('Toshika 750', 2)]",12090,66.73,-37.807841,144.938431,25,9134.23,Autumn,False,0.9308,nice phone clean,True
80,ORD300049,ID0387704653,2019-06-22,Nickolson,"[('Toshika 750', 1), ('iStream', 1)]",4470,63.92,-37.8204423,144.9640738,25,3416.42,Winter,False,0.5237,"best phone onhe market its the best phone on the market. replaceable battery, micro sd, 13megapixel camera that's only beaten by the lumia 41 megapixel camera, infra red, widows pone 8.1 (devpre), amazing screen and its light as a feather. cost me less than £200!",True
81,ORD016018,ID0579501050,2019-10-01,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",19165,71.34,-37.8142701,144.9493838,25,393761.23,Spring,False,0.2703,"awesome phone as a droid fan, i love this phone. very much worth the money.",True
82,ORD137495,ID5402876165,2019-02-21,Nickolson,"[('pearTV', 2), ('Olivia x460', 2), ('Thunder line', 2)]",19430,74.08,-37.8176138,144.9730313,25,14646.58,Autumn,True,0.325,sad. google maps takes 5 minutes to load. with the fastest chip on board and latest updates for phone i figured would be faster. nope. sad.,False
83,ORD319178,ID4716795173,2019-06-05,Thompson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,76.98,-37.818841,144.9532845,15,7833.23,Winter,True,0.8776,a good phone so far not sure it’s been 3 days however it arrived in time with no scratches on it an looked new... it’s to early to confirm if it is mechanically sound .. so far so good,False
84,ORD076632,ID0588200381,2019-09-04,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('iStream', 2), ('Olivia x460', 1)]",4415,75.22,-37.8121236,144.9739868,0,4490.22,Spring,False,0.8192,"great camera great camera, great phone.",True
85,ORD138302,ID0131247323,2019-10-06,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Alcon 10', 2)]",24510,87.54,-37.8144221,145.0161351,0,24597.54,Spring,True,0.8572,really annoying. phone was not unlocked as described. really annoying.,False
86,ORD208711,ID0130040956,2019-06-13,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",14150,73.11,-37.8029953,144.9281069,10,12808.11,Winter,False,1.9854,great great value for the price,True
87,ORD168543,ID1982456970,2019-01-07,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 1)]",20520,58.61,-37.0916265,144.9952241,25,15448.61,Summer,False,0.8283,defective product - phone stops working in a few months phone barely lasted 6 months. at first i had battery issues and now the phone won't start. the seller is clearly selling defective batched of product. i would suggest to stay away.,False
88,ORD151330,ID4419686624,2019-06-23,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",14170,82.27,-37.8017591,144.9632047,10,12835.27,Winter,True,1.8681,do you know a graduate? for a recent high school graduate this was a great present. he can use it to job search and to keep his upcoming college schedule in order.,True
89,ORD300924,ID0277366130,2019-10-06,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",9035,108.57,-37.8009524,145.0120941,0,9143.57,Spring,True,1.7925,still a great phone... with this phone i can change my own battery. keep your alcon crap! this oldie is still a goody!,True
90,ORD141734,ID2325395490,2019-06-10,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",14010,80.66,-37.808393,144.9593275,5,13390.16,Winter,True,1.1787,"great value budget phone great product came with accessories, fast and crisp screen. i love the lucent g6",True
91,ORD202296,ID0591427998,2019-09-14,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,74.21,-37.818926,144.9624821,0,5619.21,Spring,False,0.6227,olivia go phone. bought it for someone.very happy with it.,True
92,ORD235478,ID4996764096,2019-02-14,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('Thunder line', 1)]",23440,55.54,-37.8113504,144.9534781,0,23495.54,Summer,False,0.5826,"quality the back of the phone was broken with the backplate not even fitting on properly. the phone itself had gunk in all of the nooks and crannies, disgusting, would like a refund/replacement to change my rating",False
93,ORD051670,ID3094966837,2019-05-01,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",26845,68.49,-37.8004553,144.9485174,5,25571.24,Autumn,False,1.366,this candle reader with cover attached is light weight and easy reading. page turner is easy to use and it reverses so you can hold with either hand. i am very happy and satisfied with this product. happy reading -,False
94,ORD456259,ID1277988762,2019-05-01,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2), ('pearTV', 2)]",32745,67.8,-37.8126057,145.0110143,15,27901.05,winter,False,1.418,beautiful smartphone. fully satisfies my expectations beautiful smartphone. fully satisfies my expectations. the screen suitably wide to see the images clearly. the possibility of using the smartphone as a projector thanks to its compatibility with lucent mods is exciting.,True
